,Unnamed: 0,id,fecha_de_i,fecha_fina,fechaasign,fechalegal,nombreunid,codestado,codtrabajo,actividad,barrio,com1,com2,causal,orden,solicitud,cliente,producto,consecruta,codruta,x,y,id_download,sentinel_img_date,landsat_img_date,date_diff_img,date_diff_leak,sentinel_cloud,landsat_cloud,rmse
49,49,22695.0,2020-03-31,2020-03-31,2020-03-29,2020-04-02,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,VILLAS DEL CAMPESTRE FRACC.,CLIENTE REPORTA QUE HAY UNA FUGA EN LA CALLE LA CUAL ES CONSIDERABLE EL FLUJO Y LLEVA TRES HORAS MONTE PILATOS 108,SE REPARO FUGA EN TUBERIA CENTRAL     ARROYO   1.20X1.00,"SE REPARA FTC, GENERA BA",15229108.0,,171772.0,171772.0,23.0,SECTOR 08/BLOQUE 01 - RUTA 815404,776978.741607,2427330.87105,22695.0,2020-03-20,2020-03-25,5 days,-13 days,0.13251,0.0,337.9401581661671
50,50,22619.0,2020-03-31,2020-03-31,2020-03-31,2020-04-03,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,OJOCALIENTE FRACC.,PEÑUELAS 212 OJOCALIENTE FRACC. Se reporta fuga en medio de la calle con característica de fuente con mucha presión,SE RAPARO FUGA EN TOMA    ARROYO 1.20*.70,"SE REPARA FTC, GENERA BA",15292961.0,,116975.0,116975.0,86.0,SECTOR 05/BLOQUE 08 - RUTA 514618,783420.297922,2422892.14307,22619.0,2020-03-20,2020-03-25,5 days,-14 days,0.13251,0.0,316.81651434176194
51,51,23104.0,2020-04-04,2020-04-04,2020-04-01,2020-04-06,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,VILLAS DEL CAMPESTRE FRACC.,SE REPORTA QUE HAY UNA FUGA DE AGUA EN LA CALLE ESQUINA MONTECARLO Y MONTECARMELO EN LA COL. VILLAS DEL CAMPESTRE FRACC.,SE REPARO FUGA EN TUBERIA CENTRAL      ARROYO     3.00X1.00      ADOQUIN,"SE REPARA FTC, GENERA BA",15321902.0,,301815.0,301815.0,63.0,SECTOR 08/BLOQUE 01 - RUTA 815404,777243.762971,2427379.77445,23104.0,2020-03-20,2020-03-25,5 days,-17 days,0.13251,0.0,295.07273645938625
52,52,22830.0,2020-04-06,2020-04-06,2020-04-07,2020-04-07,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,SAN PEDRO CIENEGUILLA,,SE REPARO FUGA EN TOMA CENTRAL       BANQUETA 1.50*1.30,"SE REPARA FTC, GENERA BA",15457014.0,,242865.0,242865.0,89.0,SECTOR AR/BLOQUE 03 - RUTA R50500,767526.11154,2403803.89531,22830.0,2020-03-20,2020-03-25,5 days,-18 days,0.13251,0.0,622.8246136057164
53,53,23033.0,2020-04-08,2020-04-08,2020-04-08,2020-04-14,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,PENSADORES MEXICANOS FRACC.,SE REPORTA QUE HAY UNA FUGA DE AGUA EN LA CALLE LUIS G. URBINA 157 COL. PENSADORES MEXICANOS FRACC.,SE REPARO FUGA EN TOMA CENTRAL    ARROYO 1.10*1.00,"SE REPARA FTC, GENERA BA",15458283.0,,116936.0,116936.0,198.0,SECTOR 05/BLOQUE 12 - RUTA 517419,782570.378,2425846.44007,23033.0,2020-03-30,2020-04-03,4 days,-15 days,0.153007,0.0,595.2175007572428
54,54,23067.0,2020-04-14,2020-04-14,2020-04-14,2020-04-14,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,SAN PEDRO CIENEGUILLA,,SE REPARO FUGA EN TUBERIA CENTRAL       ARROYO  1.20X.90    1.60X.80     .40X.30    .80X.90,"SE REPARA FTC, GENERA BA",15569745.0,,147532.0,147532.0,82.0,SECTOR AR/BLOQUE 03 - RUTA R50500,767721.291744,2403702.68505,23067.0,2020-03-30,2020-04-03,4 days,-15 days,0.153007,0.0,554.226867395057
55,55,23071.0,2020-04-14,2020-04-14,2020-04-16,2020-04-16,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,SAN PEDRO CIENEGUILLA,,SE REPARO FUGA EN TOMA            ARROYO 1.40*.90 1.50*.70 .40*.40   .80*.70,"SE REPARA FTC, GENERA BA",15623477.0,,147532.0,147532.0,82.0,SECTOR AR/BLOQUE 03 - RUTA R50500,767721.291744,2403702.68505,23071.0,2020-03-30,2020-04-03,4 days,-17 days,0.153007,0.0,554.226867395057
56,56,23007.0,2020-04-14,2020-04-14,2020-04-12,2020-04-15,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,NAZARIO ORTIZ GARZA COL.,SE REPORTA FUGA EN MEDIO DE LA CALLE CON CARACTERÍSTICA DE FUENTE CON MUCHA PRESIÓN  ING. BLAS E. ROMO 206   MZ-20 LT-8  896 - NAZARIO ORTIZ GARZA COL.,SE REPARO FUGA EN TOMA CENTRAL      ARROYO 1.60*.75,"SE REPARA FTC, GENERA BA",15479930.0,,132666.0,132666.0,121.0,SECTOR 05/BLOQUE 10 - RUTA 513014,783067.746508,2424876.48866,23007.0,2020-03-30,2020-04-03,4 days,-16 days,0.153007,0.0,328.783939741548
57,57,23116.0,2020-04-18,2020-04-18,2020-04-20,2020-04-20,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,CIRCUNVALACION NTE. FRACC.,,SE REPARO FUGA EN  TUBERIA CENTRAL         ARROYO    1.00X.80,"SE REPARA FTC, GENERA BA",15700283.0,,77318.0,77318.0,18.0,SECTOR 08/BLOQUE 02 - RUTA 810901,779146.282769,2424279.27309,23116.0,2020-03-30,2020-04-03,4 days,-21 days,0.153007,0.0,207.5876468283666
58,58,23177.0,2020-04-18,2020-04-18,2020-04-20,2020-04-20,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,VILLAS BONATERRA FRACC.,PEÑA GRANDE 109  MZ-20-A LT-41 VILLAS BONATERRA FRACC./ SE REPORTA FUGA ENTRE LA BANQUETA Y CALLE / EN LA ESQUINA DE PEÑA GRANDE Y CAMPO VERDE.,SE REPARO FUGA EN TUBERIA CENTRAL     ARROYO     2.50X1.00,"SE REPARA FTC, GENERA BA",15700131.0,,331235.0,331235.0,395.0,SECTOR 03/BLOQUE 03 - RUTA 312206,781015.026661,2415965.37498,23177.0,2020-03-30,2020-04-03,4 days,-21 days,0.153007,0.0,491.5728320618427
59,59,23234.0,2020-04-21,2020-04-21,2020-04-22,2020-04-22,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,VISTA ALEGRE FRACC.,"SE PRESENTA FUGA ENTRE LA BANQUETA Y LA CALLE ES AGUA LIMPIA ES MUY CONSTANTE Y VISIBLE, LA CHARREADA 305    MZ-3 LT-481101 - VISTA ALEGRE FRACC.",SE REPARO FUGA EN TOMA CENTRAL  ARROYO 1.50*1.00,"SE REPARA FTC, GENERA BA",15747928.0,,145644.0,145644.0,1.0,SECTOR 03/BLOQUE 03 - RUTA 312204,781569.1146,2412166.222,23234.0,2020-03-30,2020-04-03,4 days,-23 days,0.153007,0.0,526.3403886588452
60,60,23297.0,2020-04-23,2020-04-23,2020-04-24,2020-04-24,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,VALLE DE LOS CACTUS FRACC.,,SE REPARO FUGA EN TOMA CENTRAL             ARROYO 1.50*1.00,"SE REPARA FTC, GENERA BA",15796363.0,,49825.0,49825.0,128.0,SECTOR 11/BLOQUE 01 - RUTA 110015,786004.592426,2420762.14993,23297.0,2020-03-30,2020-04-03,4 days,-25 days,0.153007,0.0,316.06618927696775
61,61,23350.0,2020-04-24,2020-04-24,2020-04-25,2020-04-25,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,LOMAS DEL AJEDREZ FRACC.,,SE REPARO FUGA EN TOMA CENTRAL             BANQUETA 1.50*1.50,"SE REPARA FTC, GENERA BA",15797188.0,,200479.0,200479.0,142.0,SECTOR 10/BLOQUE 04 - RUTA MO0118,783637.654114,2418366.78641,23350.0,2020-03-30,2020-04-03,4 days,-26 days,0.153007,0.0,294.27145222353016
62,62,23229.0,2020-04-24,2020-04-24,2020-04-24,2020-04-25,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,NUEVA RINCONADA FRACC.,SE REPORTA FUGA EN MEDIO DE LA CALLE CON CARACTERÍSTICA DE FUENTE CON MUCHA PRESIÓN. EN CALLE ALAMOS 1203,SE REPARO FUGA EN TOMA       ARROYO 1.10*.10,"SE REPARA FTC, GENERA BA",15796134.0,,40493.0,40493.0,111.0,SECTOR 08/BLOQUE 02 - RUTA 810110,779017.060248,2425143.76922,23229.0,2020-03-30,2020-04-03,4 days,-26 days,0.153007,0.0,422.89143003754776
63,63,23425.0,2020-04-28,2020-04-28,2020-04-29,2020-04-29,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,GOMEZ PORTUGAL COL.,,SE REPARO FUGA EN TUBERIA CENTRAL ARROYO    2.00X1.00,"SE REPARA FTC, GENERA BA",15882650.0,,20511.0,20511.0,28.0,SECTOR 05/BLOQUE 05 - RUTA 513802,782415.127146,2420900.24034,23425.0,2020-03-30,2020-04-03,4 days,-30 days,0.153007,0.0,336.321027160914
64,64,23405.0,2020-04-28,2020-04-28,2020-04-24,2020-04-29,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,EL GUADALUPANO FRACC.,EN ARROYO VEHICULAR.||FRANCISCO M. REVILLA 109.||,SE REPARO FUGA EN TOMA   ARROYO 1.20*1.20                2 SEÑALAMIENTOS,"SE REPARA FTC, GENERA BA",15795954.0,,70648.0,70648.0,5.0,SECTOR 05/BLOQUE 11 - RUTA 517100,783846.434316,2425720.2492,23405.0,2020-03-30,2020-04-03,4 days,-30 days,0.153007,0.0,469.011221140504
65,65,23401.0,2020-04-29,2020-04-29,2020-04-25,2020-04-30,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,VILLA TERESA FRACC.,ARROYO VEHICULAR.||ADORATRICES 216.||,SE REPARO FUGA EN TOMA CENTRAL                        ARROTO 1.00*1.00,"SE REPARA FTC, GENERA BA",15797014.0,,248767.0,248767.0,220.0,SECTOR 05/BLOQUE 02 - RUTA 518902,780750.31075,2426672.8224,23401.0,2020-03-30,2020-04-03,4 days,-31 days,0.153007,0.0,388.40507935674907
66,66,23412.0,2020-04-30,2020-04-30,2020-04-29,2020-05-02,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,GOMEZ PORTUGAL COL.,FUGA EN MEDIO DE LA CALLE ENFRENTE D ELA CASA. ARGO 401719 - GOMEZ PORTUGAL COL.,SE REPARO FUGA EN TOMA CENTRAL                    ARROYO 1.50*1.50,"SE REPARA FTC, GENERA BA",15881954.0,,230080.0,230080.0,95.0,SECTOR 05/BLOQUE 05 - RUTA 513801,782404.68023,2421013.14033,23412.0,2020-03-30,2020-04-03,4 days,-33 days,0.153007,0.0,320.96785618325765
67,67,23140.0,2020-04-30,2020-04-30,2020-04-28,2020-05-02,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,VILLA DE LA LOMA FRACC.,"EN ARROYO VEHICULAR ABUNDANTE.||LOMA DEL CARPIENTERO NO. 232, ENTRE LOMA DEL CARDENAL Y LOMA DE LA S CALANDRIAS.||",SE REPARO FUGA EN TOMA  CENTRAL    ARROYO 1.70*1.00 1 SEÑALAMIENTO,"SE REPARA FTC, GENERA BA",15863571.0,,279060.0,279060.0,149.0,SECTOR 12/BLOQUE 02 - RUTA 120900,784606.19344,2425790.28194,23140.0,2020-03-30,2020-04-03,4 days,-33 days,0.153007,0.0,434.15540914792297
68,68,23575.0,2020-05-04,2020-05-04,2020-05-05,2020-05-05,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,VILLA TERESA FRACC.,,SE REPARO FUGA EN TOMA CENTRAL             ARROYO 1.70*1.00,"SE REPARA FTC, GENERA BA",15953113.0,,77509.0,77509.0,3.0,SECTOR 05/BLOQUE 02 - RUTA 518900,781142.941472,2426549.15372,23575.0,2020-04-14,2020-04-19,5 days,-21 days,0.138309,0.0,351.9741958567199
69,69,23449.0,2020-05-05,2020-05-05,2020-05-06,2020-05-06,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,VISTAS DE ORIENTE FRACC.,ESQUINA MANGANA,SE REPARO FUGA EN TUBERIA CENTRAL      ARROYO    2.00X1.00      EMPEDRADO,"SE REPARA FTC, GENERA BA",15979885.0,,122504.0,122504.0,36.0,SECTOR 03/BLOQUE 03 - RUTA 312204,781700.644077,2411904.69142,23449.0,2020-04-14,2020-04-19,5 days,-22 days,0.138309,0.0,550.1881502449662
70,70,23624.0,2020-05-06,2020-05-06,2020-05-07,2020-05-07,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,SAN JOSE DE POZO BRAVO FRACC.,,SE REPARO FUGA EN TOMA CENTRAL         ARROYO 1.50*.90,"SE REPARA FTC, GENERA BA",15980486.0,,227808.0,227808.0,337.0,SECTOR 05/BLOQUE 01 - RUTA 514305,780998.100163,2428609.11391,23624.0,2020-04-14,2020-04-19,5 days,-23 days,0.138309,0.0,508.16547570633753
71,71,23450.0,2020-05-06,2020-05-06,2020-05-06,2020-05-06,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,NAZARIO ORTIZ GARZA COL.,,SE REPARO FUGA EN TUBERIA CENTAL     ARROYO    1.20X1.10      1 SEÑALAMIENTO,"SE REPARA FTC, GENERA BA",15979887.0,,132666.0,132666.0,121.0,SECTOR 05/BLOQUE 10 - RUTA 513014,783067.746508,2424876.48866,23450.0,2020-04-14,2020-04-19,5 days,-22 days,0.138309,0.0,386.40659225144867
72,72,23625.0,2020-05-06,2020-05-06,2020-05-07,2020-05-07,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,LOMAS DEL AJEDREZ FRACC.,,SE REPARO FUGA EN TOMA CENTRAL     BANQUETA 6.00*.30,"SE REPARA FTC, GENERA BA",15980519.0,,188394.0,188394.0,273.0,SECTOR 10/BLOQUE 04 - RUTA MO0096,783589.757268,2417837.46548,23625.0,2020-04-14,2020-04-19,5 days,-23 days,0.138309,0.0,469.358500001164
73,73,23320.0,2020-05-08,2020-05-08,2020-05-06,2020-05-09,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,BAJIO DE LAS PALMAS FRACC.,CLIENTE REPORTA FUGA DE AGUA POTABLE EN TUBERIA CENTRAL,SE REPARO FUGA EN TOMA CENTRAL          BANQUETA 1.50*.90,"SE REPARA FTC, GENERA BA",15980133.0,,137016.0,137016.0,210.0,SECTOR 10/BLOQUE 06 - RUTA MO0127,785061.388413,2420366.06864,23320.0,2020-04-14,2020-04-19,5 days,-25 days,0.138309,0.0,333.19951019812385
74,74,23482.0,2020-05-08,2020-05-08,2020-05-08,2020-05-08,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,SAN JOSE DE POZO BRAVO FRACC.,,SE REPARO FUGA EN TUBERIA CENTRAL         ARROYO    2.00X1.50    2.00X1.00,"SE REPARA FTC, GENERA BA",16063470.0,,227808.0,227808.0,337.0,SECTOR 05/BLOQUE 01 - RUTA 514305,780998.100163,2428609.11391,23482.0,2020-04-14,2020-04-19,5 days,-24 days,0.138309,0.0,508.16547570633753
75,75,23515.0,2020-05-09,2020-05-09,2020-05-11,2020-05-11,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,MUNICIPIO LIBRE FRACC.,,SE REPARO FUGA EN TUBERIA CENTRAL     ARROYO   1.40X1.10,"SE REPARA FTC, GENERA BA",16100417.0,,216321.0,216321.0,13.0,SECTOR 05/BLOQUE 09 - RUTA 519926,782839.943234,2423685.07797,23515.0,2020-04-14,2020-04-19,5 days,-27 days,0.138309,0.0,357.95154306711777
76,76,23623.0,2020-05-09,2020-05-09,2020-05-09,2020-05-30,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,RESIDENCIAL DEL PARQUE FRACC.,SE PRESENTA FUGA EN MEDIO DE LA CALLE EN ESTE CONDOMINIO. CIRCUITO HUAMUCHIL 125958 - RESIDENCIAL DEL PARQUE FRACC.,SE REPARO FUGA EN TOMA   ARROYO 2.00*1.50           BANQUETA 1.00*1.00,"SE REPARA FTC, GENERA BA",15941821.0,,146568.0,146568.0,15.0,SECTOR 03/BLOQUE 03 - RUTA 319002,781051.574797,2418661.57519,23623.0,2020-05-07,2020-05-12,5 days,-23 days,1.951279,0.03,690.0771547181708
77,77,23517.0,2020-05-11,2020-05-11,2020-05-11,2020-05-11,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,JARD. STA. ELENA FRACC.,,SE REPARO FUGA EN TUBERIA CANTRAL     ARROYO    1.50X1.00,"SE REPARA FTC, GENERA BA",16100435.0,,113513.0,113513.0,116.0,SECTOR 03/BLOQUE 02 - RUTA 315300,778011.480437,2420385.5639,23517.0,2020-04-14,2020-04-19,5 days,-27 days,0.138309,0.0,210.78085340609846
78,78,23540.0,2020-05-11,2020-05-11,2020-05-08,2020-05-12,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,VILLA NTRA. SRA. A. SECC. SAN MARCOS FRACC.,"ALONSO DE ALARCON 118    MZ-32 LT-10, VILLA NTRA. SRA. A. SECC. SAN MARCOS FRACC.: SE REPORTA FUGA EN MEDIO DE LA CALLE CON CARACTERISTICAS DE FUENTE CON MUCHA PRESIÓN, LAPSO DE 24 A 48 HRS",SE REPARO FUGA EN TOMA CENTRAL   ARROYO  3.00*.70                          1 SEÑALAMIENTO,"SE REPARA FTC, GENERA BA",16055481.0,,96920.0,96920.0,49.0,SECTOR 05/BLOQUE 01 - RUTA 518701,782918.009324,2427174.48778,23540.0,2020-04-14,2020-04-19,5 days,-28 days,0.138309,0.0,438.7849937169613
79,79,23236.0,2020-05-11,2020-05-11,2020-05-12,2020-05-12,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,VERSALLES I SECC. FRACC.,,SE REPARO FUGA EN TUBERIA CENTRAL      ARROYO    2.50X1.00   SE ENTONTRO DRENAJE TAPADO SE GENERO ORDEN DTC 161353604,"SE REPARA FTC, GENERA BA",16135275.0,,297965.0,297965.0,34.0,SECTOR 03/BLOQUE 02 - RUTA 312103,778113.862044,2419676.24292,23236.0,2020-04-14,2020-04-19,5 days,-28 days,0.138309,0.0,159.63737648623197
80,80,23543.0,2020-05-12,2020-05-12,2020-05-09,2020-05-13,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,VILLAS DEL CAMPESTRE FRACC.,"Se reporta fuga en medio de la calle con característica de fuente con mucha presión. Usuario reporta que la fuga sólo se ve por las mañanas, antes de las 11am. Usuario señala que pueden presentarse en el domicilio para que les señale de donde brota",SE REALIZO CAMBIO DE TOMA CENTRAL                    ARROYO 1.30*.70,"SE REPARA FTC, GENERA BA",16063793.0,,171772.0,171772.0,23.0,SECTOR 08/BLOQUE 01 - RUTA 815404,776978.741607,2427330.87105,23543.0,2020-04-14,2020-04-19,5 days,-29 days,0.138309,0.0,321.2813660879206
81,81,23559.0,2020-05-12,2020-05-12,2020-05-08,2020-05-13,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,CONSTITUCION FRACC.,"ARTICULO 1 327, CONSTITUCION FRACC.,  SE REPORTA FUGA EN MEDIO DE LA CALLE CON CARACTERÍSTICA DE FUENTE CON MUCHA PRESIÓN",SE REALIZO CAMBIO DE TOMA CENTRAL    ARROYO 1.50*1.00      BANQUETA .50*.50,"SE REPARA FTC, GENERA BA",16030992.0,,2728.0,2728.0,118.0,SECTOR 05/BLOQUE 02 - RUTA 514400,780351.900798,2426414.3855,23559.0,2020-04-14,2020-04-19,5 days,-29 days,0.138309,0.0,445.0362145852593
82,82,23605.0,2020-05-14,2020-05-14,2020-05-15,2020-05-15,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,NAZARIO ORTIZ GARZA COL.,,SE REPARO FUGA EN TOMA CENTRAL  ARROYO 1.30*.70     1 SEÑALAMIENTO,"SE REPARA FTC, GENERA BA",16218992.0,,98291.0,98291.0,48.0,SECTOR 05/BLOQUE 10 - RUTA 513013,783211.88473,2424812.36458,23605.0,2020-04-14,2020-04-19,5 days,-31 days,0.138309,0.0,330.76396483248834
83,83,23555.0,2020-05-14,2020-05-14,2020-05-15,2020-05-15,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,FIDEL VELAZQUEZ INFONAVIT,REPORTA FUGA SOBRE EL ANDADOR DE  PLAZA DEL TROCADERO /   FIDEL VELAZQUEZ INFONAVIT ( ESTA  AFECTANDO A  PARED DEL DOMICILIO,SE REPARO FUGA EN TOMA    ARROYO 2.20*1.20,"SE REPARA FTC, GENERA BA",16219192.0,,204639.0,204639.0,115.0,SECTOR 05/BLOQUE 09 - RUTA 517307,783575.756802,2423518.75866,23555.0,2020-04-14,2020-04-19,5 days,-31 days,0.138309,0.0,291.92542698257165
84,84,23246.0,2020-05-14,2020-05-14,2020-05-13,2020-05-15,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,MIRADOR DE LAS CULTURAS II FRACC.,USUARIO REPORTA FUGA EN ARROYO VEHICUALR ENTRE ACOTAMIENTO Y BANQUETA EN PROMEDIO DE 12 HRS,SE REPARO FUGA EN TOMA CENTRAL   ARROYO  2.00*1.34,"SE REPARA FTC, GENERA BA",16135807.0,,278659.0,278659.0,218.0,SECTOR 12/BLOQUE 02 - RUTA 121002,784815.615819,2425588.24023,23246.0,2020-04-14,2020-04-19,5 days,-31 days,0.138309,0.0,369.9184091714959
85,85,23599.0,2020-05-14,2020-05-14,2020-05-15,2020-05-15,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,NAZARIO ORTIZ GARZA COL.,,SE REPARO FUGA EN TOMA CENTRAL  ARROYO 1.10*1.10 1 SEÑALAMIENTO,"SE REPARA FTC, GENERA BA",16218953.0,,135585.0,135585.0,51.0,SECTOR 05/BLOQUE 10 - RUTA 513013,783198.631823,2424828.3065,23599.0,2020-04-14,2020-04-19,5 days,-31 days,0.138309,0.0,333.8530585847761
86,86,23604.0,2020-05-14,2020-05-14,2020-05-15,2020-05-15,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,PILAR BLANCO FRACC.,,SE REPARO FUGA EN TOMA CENTRAL  BANQUETA 1.50-.80,"SE REPARA FTC, GENERA BA",16218988.0,,64160.0,64160.0,80.0,SECTOR 09/BLOQUE 04 - RUTA 914802,779063.631596,2418873.0671,23604.0,2020-04-14,2020-04-19,5 days,-31 days,0.138309,0.0,145.3658141822057
87,87,23639.0,2020-05-17,2020-05-17,2020-05-14,2020-05-18,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,PERIODISTAS FRACC.,COLUMNISTAS 261    MZ-2 LT-31 - PERIODISTAS FRACC.,SE REPARO FUGA EN TUBERIA CENTRAL      BANQUETA    1.00X1.00,"SE REPARA FTC, GENERA BA",16189482.0,,79881.0,79881.0,271.0,SECTOR 10/BLOQUE 05 - RUTA MO0102,783994.14885,2418796.0145,23639.0,2020-04-14,2020-04-19,5 days,-34 days,0.138309,0.0,306.7963297838863
88,88,23565.0,2020-05-18,2020-05-18,2020-05-16,2020-05-19,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,FOVI INEGI OJOCALIENTE FRACC.,"LAS CUMBRES 805, FOVI INEGI OJOCALIENTE FRACC.: SE REPORTA FUGA EN MEDIO DE LA CALLE CON CARACTERISTICAS DE FUENTE CON MUCHA PRESIÓN, LAPSO DE 24 A 48 HRS",SE REPARO FUGA EN TOMA CENTRAL  ARROYO .80*.80,"SE REPARA FTC, GENERA BA",16219878.0,,99695.0,99695.0,231.0,SECTOR 05/BLOQUE 06 - RUTA 517503,784425.104479,2421509.68313,23565.0,2020-04-14,2020-04-19,5 days,-35 days,0.138309,0.0,237.34291651647305
89,89,23659.0,2020-05-18,2020-05-18,2020-05-19,2020-05-19,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,LOS VOLCANES UNID. HAB.,,SE REPARO FUGA EN tuberia central      BANQUETA    2.00X1.50,"SE REPARA FTC, GENERA BA",16275394.0,,127227.0,127227.0,150.0,SECTOR 05/BLOQUE 05 - RUTA 512602,782257.101427,2421594.24737,23659.0,2020-04-14,2020-04-19,5 days,-35 days,0.138309,0.0,262.4081951498368
90,90,23828.0,2020-05-19,2020-05-19,2020-05-20,2020-05-20,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,VALLE DE LOS CACTUS FRACC.,,SE REPARO FUGA EN TUBERIA CENTRAL      ARROYO    1.50X1.00  ASFALTO,"SE REPARA FTC, GENERA BA",16297428.0,,49925.0,49925.0,127.0,SECTOR 11/BLOQUE 01 - RUTA 110015,786008.792807,2420757.86864,23828.0,2020-05-07,2020-05-12,5 days,-13 days,1.951279,0.03,385.9214972511651
91,91,23249.0,2020-05-19,2020-05-19,2020-05-18,2020-05-20,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,SAN JOSE DEL ARENAL COL.,"SE PRESENTA FUGA EN MEDIO D ELA CALLE BROTA TODO EL DIA YA SON MAS DE 15 DIAS, 2A. PRIV. JESUS MARIA 110994 - SAN JOSE DEL ARENAL COL.",SE REPARO FUGA EN TOMA CENTRAL        ARROYO 2.80*1.50,"SE REPARA FTC, GENERA BA",16220454.0,,170233.0,170233.0,297.0,SECTOR 08/BLOQUE 02 - RUTA 810108,778359.443418,2424942.32753,23249.0,2020-05-07,2020-05-12,5 days,-13 days,1.951279,0.03,462.191701642871
92,92,23245.0,2020-05-20,2020-05-20,2020-05-18,2020-05-21,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,OJOCALIENTE FOVISSSTE II FRACC,SE PRESENTA FUGA EN MEDIO DE LA CALLE. CERRO DE AYUTLA 239   MZ-18 LT-34911 - OJOCALIENTE FOVISSSTE II FRACC,SE REPARO FUGA EN TOMA CENTRAL  ARROYO 4.00*1.00,"SE REPARA FTC, GENERA BA",16232506.0,,204989.0,204989.0,225.0,SECTOR 05/BLOQUE 06 - RUTA 517802,783288.336081,2421237.08187,23245.0,2020-05-07,2020-05-12,5 days,-14 days,1.951279,0.03,528.9254877786884
